transaction_id,reference_id,card_id,amount,transaction_type,processed_at,merchant_id,terminal_id,batch_id,authorization_code,status
TX-PROC-202503110047-335881,TX-POS-202503110047-335881,5125101764789271,91.99,PURCHASE,2025-02-26 13:45:27,STORE-0512,POS-004,BATCH-STORE-0512-20250226-8,680471,SETTLED
TX-PROC-202503110047-657428,TX-POS-202503110047-657428,GC-STORE-0512-1937,49.99,PURCHASE,2025-03-05 19:35:14,STORE-0512,POS-001,BATCH-STORE-0512-20250305-7,D72015,SETTLED
TX-PROC-202503110047-819343,TX-POS-202503110047-819343,CARD-64567,17.99,PURCHASE,2025-02-26 08:09:43,STORE-0512,POS-005,BATCH-STORE-0512-20250226-2,PA1599,SETTLED
TX-PROC-202503110047-487783,TX-POS-202503110047-487783,CARD-44021,5.99,PURCHASE,2025-03-07 19:22:38,STORE-0512,POS-005,BATCH-STORE-0512-20250307-1,GS5131,SETTLED
TX-PROC-202503110047-421646,TX-POS-202503110047-421646,IJXV-9297,18.0,PURCHASE,2025-03-05 11:42:44,STORE-0512,POS-005,BATCH-STORE-0512-20250305-7,766029,SETTLED
TX-PROC-202503110047-606611,TX-POS-202503110047-606611,GC-STORE-0512-3300,16.5,PURCHASE,2025-03-10 17:48:01,STORE-0512,POS-005,BATCH-STORE-0512-20250310-5,A12506,SETTLED
TX-PROC-202503110047-440662,TX-POS-202503110047-440662,IJXV-9297,17.67,PURCHASE,2025-03-11 18:19:36,STORE-0512,POS-004,BATCH-STORE-0512-20250311-5,XK2490,SETTLED
TX-PROC-202503110047-438120,TX-POS-202503110047-438120,CARD-63824,33.0,REFUND,2025-02-10 12:20:48,STORE-0512,POS-002,BATCH-STORE-0512-20250210-4,M62682,SETTLED
TX-PROC-202503110047-442556,TX-POS-202503110047-442556,ALSJ-9901,24.99,PURCHASE,2025-02-20 12:27:56,STORE-0512,POS-004,BATCH-STORE-0512-20250220-2,G93079,SETTLED
TX-PROC-202503110047-841396,TX-POS-202503110047-841396,GC-STORE-0512-1193,4.65,PURCHASE,2025-02-18 19:14:43,STORE-0512,POS-005,BATCH-STORE-0512-20250218-2,U74400,SETTLED
TX-PROC-202503110047-069230,TX-POS-202503110047-069230,GC-STORE-0512-1244,0.0,BALANCE,2025-03-05 18:49:42,STORE-0512,POS-004,BATCH-STORE-0512-20250305-2,AG4529,SETTLED
TX-PROC-202503110047-569958,TX-POS-202503110047-569958,GC-STORE-0512-9291,15.99,PURCHASE,2025-02-16 11:46:22,STORE-0512,POS-002,BATCH-STORE-0512-20250216-8,X87765,SETTLED
TX-PROC-202503110047-363677,TX-POS-202503110047-363677,CARD-68489,37.99,PURCHASE,2025-03-07 13:28:47,STORE-0512,POS-005,BATCH-STORE-0512-20250307-6,VX3285,SETTLED
TX-PROC-202503110047-107827,TX-POS-202503110047-107827,XFMY-7042,14.99,PURCHASE,2025-02-18 12:19:05,STORE-0512,POS-005,BATCH-STORE-0512-20250218-2,478390,SETTLED
TX-PROC-202503110047-844462,TX-POS-202503110047-844462,AAMU-2021,0.0,BALANCE,2025-02-09 21:15:39,STORE-0512,POS-005,BATCH-STORE-0512-20250209-6,978655,SETTLED
TX-PROC-202503110047-735713,TX-POS-202503110047-735713,GC-STORE-0512-8257,249.89999999999998,PURCHASE,2025-02-16 13:40:53,STORE-0512,POS-005,BATCH-STORE-0512-20250216-4,J28318,SETTLED
TX-PROC-202503110047-747860,TX-POS-202503110047-747860,1475262225905442,82.5,PURCHASE,2025-03-10 18:55:36,STORE-0512,POS-005,BATCH-STORE-0512-20250310-5,VR8028,SETTLED
TX-PROC-202503110047-503626,TX-POS-202503110047-503626,2997511676154978,0.0,BALANCE,2025-02-16 12:45:18,STORE-0512,POS-005,BATCH-STORE-0512-20250216-4,JA3379,SETTLED
TX-PROC-202503110047-026470,TX-POS-202503110047-026470,6590009695021693,1.81,PURCHASE,2025-03-05 13:57:08,STORE-0512,POS-003,BATCH-STORE-0512-20250305-8,GC0249,SETTLED
TX-PROC-202503110047-403813,TX-POS-202503110047-403813,GC-STORE-0512-4863,41.0,PURCHASE,2025-02-17 19:21:07,STORE-0512,POS-001,BATCH-STORE-0512-20250217-5,429640,SETTLED
TX-PROC-202503110047-703448,TX-POS-202503110047-703448,QUXG-6533,49.82,PURCHASE,2025-03-05 13:21:27,STORE-0512,POS-005,BATCH-STORE-0512-20250305-3,U16215,SETTLED
TX-PROC-202503110047-045707,TX-POS-202503110047-045707,YUTI-8345,31.99,PURCHASE,2025-02-21 11:05:05,STORE-0512,POS-003,BATCH-STORE-0512-20250221-6,O45024,SETTLED
TX-PROC-202503110047-392050,TX-POS-202503110047-392050,GC-STORE-0512-6475,22.99,PURCHASE,2025-02-14 21:51:40,STORE-0512,POS-003,BATCH-STORE-0512-20250214-5,S73538,SETTLED
TX-PROC-202503110047-298547,TX-POS-202503110047-298547,6120977159046466,17.08,PURCHASE,2025-02-09 11:37:51,STORE-0512,POS-003,BATCH-STORE-0512-20250209-2,496719,SETTLED
TX-PROC-202503110047-810203,TX-POS-202503110047-810203,CARD-49690,63.0,PURCHASE,2025-02-11 11:26:52,STORE-0512,POS-001,BATCH-STORE-0512-20250211-3,X47735,SETTLED
TX-PROC-202503110047-441168,TX-POS-202503110047-441168,5358424912918202,44.99,REFUND,2025-03-11 00:22:55,STORE-0512,POS-005,BATCH-STORE-0512-20250310-2,855240,SETTLED
TX-PROC-202503110047-050380,TX-POS-202503110047-050380,2282890771420277,4.99,PURCHASE,2025-02-10 14:37:55,STORE-0512,POS-002,BATCH-STORE-0512-20250210-2,228062,SETTLED
TX-PROC-202503110047-984075,TX-POS-202503110047-984075,FJDZ-1207,30.0,PURCHASE,2025-02-24 12:32:06,STORE-0512,POS-004,BATCH-STORE-0512-20250224-6,230334,SETTLED
TX-PROC-202503110047-002205,TX-POS-202503110047-002205,GC-STORE-0512-2733,34.35,REFUND,2025-02-21 13:03:19,STORE-0512,POS-001,BATCH-STORE-0512-20250221-2,Q82270,SETTLED
TX-PROC-202503110047-716314,TX-POS-202503110047-716314,5358424912918202,51.99,PURCHASE,2025-02-10 13:53:51,STORE-0512,POS-004,BATCH-STORE-0512-20250210-1,293839,SETTLED
TX-PROC-202503110047-920998,TX-POS-202503110047-920998,GC-STORE-0512-5728,36.99,PURCHASE,2025-02-14 18:22:22,STORE-0512,POS-005,BATCH-STORE-0512-20250214-9,NS3979,SETTLED
TX-PROC-202503110047-331602,TX-POS-202503110047-331602,GC-STORE-0512-4634,17.0,PURCHASE,2025-03-09 13:36:06,STORE-0512,POS-001,BATCH-STORE-0512-20250309-7,WC4433,SETTLED
TX-PROC-202503110047-889978,TX-POS-202503110047-889978,CARD-61051,0.1,PURCHASE,2025-02-25 19:43:09,STORE-0512,POS-002,BATCH-STORE-0512-20250225-5,JF4158,SETTLED
TX-PROC-202503110047-772238,TX-POS-202503110047-772238,NRPS-6849,54.99,PURCHASE,2025-02-27 18:04:47,STORE-0512,POS-001,BATCH-STORE-0512-20250227-7,820959,SETTLED
TX-PROC-202503110047-099454,TX-POS-202503110047-099454,CARD-65898,36.0,PURCHASE,2025-03-05 12:48:33,STORE-0512,POS-004,BATCH-STORE-0512-20250305-6,HN5470,SETTLED
TX-PROC-202503110047-988990,TX-POS-202503110047-988990,GC-STORE-0512-6490,70.0,PURCHASE,2025-03-11 11:58:42,STORE-0512,POS-002,BATCH-STORE-0512-20250311-8,206098,SETTLED
TX-PROC-202503110047-781713,TX-POS-202503110047-781713,FJDZ-1207,1.99,PURCHASE,2025-02-20 19:06:54,STORE-0512,POS-004,BATCH-STORE-0512-20250220-9,HU0846,SETTLED
TX-PROC-202503110047-484359,TX-POS-202503110047-484359,7078383690208396,97.0,PURCHASE,2025-02-28 12:54:21,STORE-0512,POS-002,BATCH-STORE-0512-20250228-1,F40044,SETTLED
TX-PROC-202503110047-816727,TX-POS-202503110047-816727,7649460867798235,16.99,PURCHASE,2025-03-06 12:04:25,STORE-0512,POS-004,BATCH-STORE-0512-20250306-4,YX1213,SETTLED
TX-PROC-202503110047-259804,TX-POS-202503110047-259804,IPJH-7510,37.99,PURCHASE,2025-03-04 13:14:07,STORE-0512,POS-004,BATCH-STORE-0512-20250304-2,S81841,SETTLED
TX-PROC-202503110047-215346,TX-POS-202503110047-215346,QFLL-5876,12.99,PURCHASE,2025-02-26 12:30:12,STORE-0512,POS-003,BATCH-STORE-0512-20250226-8,V93539,SETTLED
TX-PROC-202503110047-976481,TX-POS-202503110047-976481,CARD-40980,93.99,PURCHASE,2025-02-24 11:28:51,STORE-0512,POS-004,BATCH-STORE-0512-20250224-3,385151,SETTLED
TX-PROC-202503110047-453510,TX-POS-202503110047-453510,GC-STORE-0512-6874,32.08,PURCHASE,2025-02-24 10:21:15,STORE-0512,POS-004,BATCH-STORE-0512-20250224-9,F93812,SETTLED
TX-PROC-202503110047-694712,TX-POS-202503110047-694712,NJFG-4746,40.0,PURCHASE,2025-03-07 11:55:42,STORE-0512,POS-001,BATCH-STORE-0512-20250307-1,J47888,SETTLED
TX-PROC-202503110047-579970,TX-POS-202503110047-579970,PTIN-7391,47.99,PURCHASE,2025-02-26 15:19:15,STORE-0512,POS-005,BATCH-STORE-0512-20250226-9,593620,SETTLED
TX-PROC-202503110047-880421,TX-POS-202503110047-880421,7378015895991305,20.99,PURCHASE,2025-03-10 17:10:44,STORE-0512,POS-005,BATCH-STORE-0512-20250310-3,475591,SETTLED
TX-PROC-202503110047-559442,TX-POS-202503110047-559442,GC-STORE-0512-2613,99.5,PURCHASE,2025-03-03 23:07:39,STORE-0512,POS-004,BATCH-STORE-0512-20250303-4,Y35685,SETTLED
TX-PROC-202503110047-281776,TX-POS-202503110047-281776,YPGQ-6267,36.99,PURCHASE,2025-02-23 12:05:36,STORE-0512,POS-004,BATCH-STORE-0512-20250223-6,R93056,SETTLED
TX-PROC-202503110047-348834,TX-POS-202503110047-348834,8579110748542173,21.99,PURCHASE,2025-02-19 17:46:02,STORE-0512,POS-005,BATCH-STORE-0512-20250219-1,BY1604,SETTLED
TX-PROC-202503110047-737049,TX-POS-202503110047-737049,GC-STORE-0512-8937,0.0,BALANCE,2025-02-09 13:04:12,STORE-0512,POS-004,BATCH-STORE-0512-20250209-7,155284,SETTLED
TX-PROC-202503110047-410596,TX-POS-202503110047-410596,GC-STORE-0512-4634,28.0,PURCHASE,2025-03-09 18:24:42,STORE-0512,POS-004,BATCH-STORE-0512-20250309-8,S88555,SETTLED
TX-PROC-202503110047-144672,TX-POS-202503110047-144672,9483346004106275,9.0,PURCHASE,2025-03-02 12:27:40,STORE-0512,POS-003,BATCH-STORE-0512-20250302-8,375514,SETTLED
TX-PROC-202503110047-700385,TX-POS-202503110047-700385,AOUD-2053,5.99,PURCHASE,2025-02-18 11:24:18,STORE-0512,POS-001,BATCH-STORE-0512-20250218-7,111559,SETTLED
TX-PROC-202503110047-114253,TX-POS-202503110047-114253,GC-STORE-0512-4027,6.99,REFUND,2025-02-28 17:37:35,STORE-0512,POS-003,BATCH-STORE-0512-20250228-7,138877,SETTLED
TX-PROC-202503110047-662872,TX-POS-202503110047-662872,CARD-51146,6.75,PURCHASE,2025-03-10 18:51:26,STORE-0512,POS-004,BATCH-STORE-0512-20250310-5,568887,SETTLED
TX-PROC-202503110047-495673,TX-POS-202503110047-495673,CARD-14615,34.0,PURCHASE,2025-02-20 07:30:52,STORE-0512,POS-001,BATCH-STORE-0512-20250219-8,LU6215,SETTLED
TX-PROC-202503110047-676819,TX-POS-202503110047-676819,GC-STORE-0512-6799,7.0,PURCHASE,2025-02-24 12:47:17,STORE-0512,POS-005,BATCH-STORE-0512-20250224-7,967595,SETTLED
TX-PROC-202503110047-611584,TX-POS-202503110047-611584,GC-STORE-0512-8636,7.0,PURCHASE,2025-02-16 12:56:35,STORE-0512,POS-004,BATCH-STORE-0512-20250216-8,037020,SETTLED
TX-PROC-202503110047-017522,TX-POS-202503110047-017522,OXMU-9833,33.64,REFUND,2025-03-05 17:34:05,STORE-0512,POS-004,BATCH-STORE-0512-20250305-8,853627,SETTLED
TX-PROC-202503110047-175274,TX-POS-202503110047-175274,GC-STORE-0512-5748,6.0,PURCHASE,2025-03-06 12:48:49,STORE-0512,POS-001,BATCH-STORE-0512-20250306-6,QP0459,SETTLED
TX-PROC-202503110047-318328,TX-POS-202503110047-318328,GC-STORE-0512-4054,16.99,PURCHASE,2025-03-02 11:57:30,STORE-0512,POS-002,BATCH-STORE-0512-20250302-3,321485,SETTLED
TX-PROC-202503110047-403426,TX-POS-202503110047-403426,MZTE-2787,69.99,PURCHASE,2025-02-17 16:08:23,STORE-0512,POS-004,BATCH-STORE-0512-20250217-2,Z68105,SETTLED
TX-PROC-202503110047-586086,TX-POS-202503110047-586086,GC-STORE-0512-3583,86.0,PURCHASE,2025-02-27 11:05:02,STORE-0512,POS-002,BATCH-STORE-0512-20250227-2,MY8269,SETTLED
TX-PROC-202503110047-238550,TX-POS-202503110047-238550,9448964355990861,26.99,PURCHASE,2025-02-28 18:10:17,STORE-0512,POS-005,BATCH-STORE-0512-20250228-9,362832,SETTLED
TX-PROC-202503110047-069349,TX-POS-202503110047-069349,3569471848532760,23.99,PURCHASE,2025-02-19 12:58:42,STORE-0512,POS-002,BATCH-STORE-0512-20250219-8,NB0342,SETTLED
TX-PROC-202503110047-348155,TX-POS-202503110047-348155,7282202128147956,24.99,PURCHASE,2025-02-18 18:17:31,STORE-0512,POS-002,BATCH-STORE-0512-20250218-3,A23551,SETTLED
TX-PROC-202503110047-357890,TX-POS-202503110047-357890,GC-STORE-0512-5921,55.51,PURCHASE,2025-02-19 15:07:11,STORE-0512,POS-003,BATCH-STORE-0512-20250219-5,UJ8516,SETTLED
TX-PROC-202503110047-234278,TX-POS-202503110047-234278,GC-STORE-0512-4751,39.98,PURCHASE,2025-02-21 12:43:40,STORE-0512,POS-002,BATCH-STORE-0512-20250221-2,XY5946,SETTLED
TX-PROC-202503110047-596793,TX-POS-202503110047-596793,JRBR-1363,2.99,PURCHASE,2025-02-10 18:40:38,STORE-0512,POS-002,BATCH-STORE-0512-20250210-1,898988,SETTLED
TX-PROC-202503110047-080998,TX-POS-202503110047-080998,GC-STORE-0512-9958,21.99,PURCHASE,2025-03-10 13:57:26,STORE-0512,POS-001,BATCH-STORE-0512-20250310-1,215719,SETTLED
TX-PROC-202503110047-387895,TX-POS-202503110047-387895,CARD-17812,7.99,PURCHASE,2025-02-14 03:37:37,STORE-0512,POS-004,BATCH-STORE-0512-20250213-3,PI0758,SETTLED
TX-PROC-202503110047-783796,TX-POS-202503110047-783796,8166553773123989,23.42,PURCHASE,2025-03-07 12:02:10,STORE-0512,POS-002,BATCH-STORE-0512-20250307-2,G14887,SETTLED
TX-PROC-202503110047-401311,TX-POS-202503110047-401311,GC-STORE-0512-5648,1.0,PURCHASE,2025-02-12 11:42:08,STORE-0512,POS-002,BATCH-STORE-0512-20250212-5,TJ8011,SETTLED
TX-PROC-202503110047-781829,TX-POS-202503110047-781829,CARD-65626,7.99,PURCHASE,2025-03-11 12:46:28,STORE-0512,POS-004,BATCH-STORE-0512-20250311-1,L45268,SETTLED
TX-PROC-202503110047-148606,TX-POS-202503110047-148606,3898855059570486,19.99,REFUND,2025-02-11 19:58:40,STORE-0512,POS-004,BATCH-STORE-0512-20250211-7,X84367,SETTLED
TX-PROC-202503110047-962889,TX-POS-202503110047-962889,HUZF-9111,169.89999999999998,PURCHASE,2025-02-16 12:01:02,STORE-0512,POS-003,BATCH-STORE-0512-20250216-1,CA2452,SETTLED
TX-PROC-202503110047-130055,TX-POS-202503110047-130055,YRVT-4102,33.99,REFUND,2025-03-08 13:17:46,STORE-0512,POS-003,BATCH-STORE-0512-20250308-6,S34640,SETTLED
TX-PROC-202503110047-326327,TX-POS-202503110047-326327,CARD-75551,73.99,PURCHASE,2025-03-05 17:36:57,STORE-0512,POS-005,BATCH-STORE-0512-20250305-9,312526,SETTLED
TX-PROC-202503110047-286244,TX-POS-202503110047-286244,3235614114346646,77.24,PURCHASE,2025-03-04 13:10:11,STORE-0512,POS-001,BATCH-STORE-0512-20250304-5,PU4273,SETTLED
TX-PROC-202503110047-607749,TX-POS-202503110047-607749,CARD-91116,56.99,PURCHASE,2025-03-06 09:40:01,STORE-0512,POS-005,BATCH-STORE-0512-20250305-8,835718,SETTLED
TX-PROC-202503110047-545584,TX-POS-202503110047-545584,6493797352577291,49.99,PURCHASE,2025-03-02 11:20:20,STORE-0512,POS-004,BATCH-STORE-0512-20250302-5,804638,SETTLED
TX-PROC-202503110047-930777,TX-POS-202503110047-930777,GC-STORE-0512-9291,15.99,PURCHASE,2025-02-11 16:16:07,STORE-0512,POS-004,BATCH-STORE-0512-20250211-2,VJ9039,SETTLED
TX-PROC-202503110047-999366,TX-POS-202503110047-999366,9945297533044992,93.26,PURCHASE,2025-02-17 13:49:58,STORE-0512,POS-004,BATCH-STORE-0512-20250217-5,AO2857,SETTLED
TX-PROC-202503110047-090665,TX-POS-202503110047-090665,YCHV-6348,38.0,PURCHASE,2025-02-16 11:56:54,STORE-0512,POS-001,BATCH-STORE-0512-20250216-9,046144,SETTLED
TX-PROC-202503110047-380581,TX-POS-202503110047-380581,CARD-10671,11.0,PURCHASE,2025-02-22 13:17:01,STORE-0512,POS-001,BATCH-STORE-0512-20250222-7,FE7240,SETTLED
TX-PROC-202503110047-565572,TX-POS-202503110047-565572,2507798905468798,58.5,PURCHASE,2025-03-05 11:45:29,STORE-0512,POS-004,BATCH-STORE-0512-20250305-5,107670,SETTLED
TX-PROC-202503110047-643600,TX-POS-202503110047-643600,CARD-53881,17.99,PURCHASE,2025-02-13 10:28:35,STORE-0512,POS-003,BATCH-STORE-0512-20250213-5,692063,SETTLED
TX-PROC-202503110047-733498,TX-POS-202503110047-733498,GC-STORE-0512-5263,26.99,PURCHASE,2025-02-16 16:54:01,STORE-0512,POS-004,BATCH-STORE-0512-20250216-2,060803,SETTLED
TX-PROC-202503110047-206442,TX-POS-202503110047-206442,7649460867798235,5.0,PURCHASE,2025-03-03 17:27:41,STORE-0512,POS-003,BATCH-STORE-0512-20250303-7,KZ9300,SETTLED
TX-PROC-202503110047-035918,TX-POS-202503110047-035918,2247907415697215,0.0,BALANCE,2025-03-02 12:58:25,STORE-0512,POS-002,BATCH-STORE-0512-20250302-9,U77234,SETTLED
TX-PROC-202503110047-130513,TX-POS-202503110047-130513,9945297533044992,8.99,PURCHASE,2025-02-14 12:13:51,STORE-0512,POS-004,BATCH-STORE-0512-20250214-3,976145,SETTLED
TX-PROC-202503110047-015726,TX-POS-202503110047-015726,QHVG-3735,1.22,PURCHASE,2025-02-26 11:04:35,STORE-0512,POS-002,BATCH-STORE-0512-20250226-1,CO8046,SETTLED
TX-PROC-202503110047-208972,TX-POS-202503110047-208972,3098576893381487,31.99,PURCHASE,2025-02-28 19:41:38,STORE-0512,POS-001,BATCH-STORE-0512-20250228-6,F48778,SETTLED
TX-PROC-202503110047-601670,TX-POS-202503110047-601670,5071471616972288,32.0,PURCHASE,2025-03-11 18:27:25,STORE-0512,POS-005,BATCH-STORE-0512-20250311-5,I13532,SETTLED
TX-PROC-202503110047-285303,TX-POS-202503110047-285303,CARD-36830,40.0,PURCHASE,2025-02-17 18:12:03,STORE-0512,POS-005,BATCH-STORE-0512-20250217-9,GL0523,SETTLED
TX-PROC-202503110047-266004,TX-POS-202503110047-266004,XKRN-5823,12.99,PURCHASE,2025-02-25 13:30:08,STORE-0512,POS-001,BATCH-STORE-0512-20250225-5,YK8285,SETTLED
TX-PROC-202503110047-647854,TX-POS-202503110047-647854,GC-STORE-0512-5678,22.99,REFUND,2025-02-28 09:53:31,STORE-0512,POS-004,BATCH-STORE-0512-20250228-9,AS0233,SETTLED
TX-PROC-202503110047-218930,TX-POS-202503110047-218930,GC-STORE-0512-2845,23.56,PURCHASE,2025-02-17 13:59:02,STORE-0512,POS-002,BATCH-STORE-0512-20250217-8,A47611,SETTLED
TX-PROC-202503110047-023140,TX-POS-202503110047-023140,CARD-95629,12.0,PURCHASE,2025-02-25 17:15:57,STORE-0512,POS-002,BATCH-STORE-0512-20250225-2,DT9297,SETTLED
TX-PROC-202503110047-926678,TX-POS-202503110047-926678,7932123334756975,45.0,REFUND,2025-03-08 13:44:32,STORE-0512,POS-003,BATCH-STORE-0512-20250308-8,BT0448,SETTLED
TX-PROC-202503110047-051589,TX-POS-202503110047-051589,GC-STORE-0512-7740,11.99,PURCHASE,2025-02-19 12:19:57,STORE-0512,POS-004,BATCH-STORE-0512-20250219-3,K41047,SETTLED
TX-PROC-202503110047-288755,TX-POS-202503110047-288755,NXKA-7420,75.99,PURCHASE,2025-02-14 11:47:37,STORE-0512,POS-001,BATCH-STORE-0512-20250214-4,A48022,SETTLED
TX-PROC-202503110047-923108,TX-POS-202503110047-923108,2624775114899675,28.0,PURCHASE,2025-03-03 12:06:09,STORE-0512,POS-005,BATCH-STORE-0512-20250303-2,VD5397,SETTLED
TX-PROC-202503110047-984202,TX-POS-202503110047-984202,YSLX-8157,13.99,PURCHASE,2025-02-18 12:35:40,STORE-0512,POS-004,BATCH-STORE-0512-20250218-7,002568,SETTLED
TX-PROC-202503110047-499771,TX-POS-202503110047-499771,7082029207624981,19.99,PURCHASE,2025-02-14 01:39:05,STORE-0512,POS-005,BATCH-STORE-0512-20250213-9,983844,SETTLED
TX-PROC-202503110047-548041,TX-POS-202503110047-548041,OZKX-4840,65.0,PURCHASE,2025-02-11 19:49:40,STORE-0512,POS-005,BATCH-STORE-0512-20250211-8,590955,SETTLED
TX-PROC-202503110047-956924,TX-POS-202503110047-956924,DBXX-6204,27.99,PURCHASE,2025-02-11 17:37:20,STORE-0512,POS-004,BATCH-STORE-0512-20250211-9,996475,SETTLED
TX-PROC-202503110047-081367,TX-POS-202503110047-081367,YPGQ-6267,37.99,PURCHASE,2025-02-23 12:46:32,STORE-0512,POS-001,BATCH-STORE-0512-20250223-2,P84541,SETTLED
TX-PROC-202503110047-630289,TX-POS-202503110047-630289,DWUW-3000,26.27,PURCHASE,2025-02-20 12:05:12,STORE-0512,POS-002,BATCH-STORE-0512-20250220-8,176318,SETTLED
TX-PROC-202503110047-038428,TX-POS-202503110047-038428,CARD-92315,65.99,PURCHASE,2025-03-10 17:26:33,STORE-0512,POS-004,BATCH-STORE-0512-20250310-8,UZ2676,SETTLED
TX-PROC-202503110047-167388,TX-POS-202503110047-167388,CARD-67461,3.65,PURCHASE,2025-02-12 15:51:26,STORE-0512,POS-003,BATCH-STORE-0512-20250212-3,V22563,SETTLED
TX-PROC-202503110047-193893,TX-POS-202503110047-193893,CARD-50991,17.0,PURCHASE,2025-03-09 11:36:22,STORE-0512,POS-002,BATCH-STORE-0512-20250309-1,OD9338,SETTLED
TX-PROC-202503110047-298876,TX-POS-202503110047-298876,CARD-46234,35.0,PURCHASE,2025-02-19 12:41:20,STORE-0512,POS-003,BATCH-STORE-0512-20250219-3,847969,SETTLED
TX-PROC-202503110047-828821,TX-POS-202503110047-828821,DABD-9501,36.58,REFUND,2025-02-09 12:10:31,STORE-0512,POS-002,BATCH-STORE-0512-20250209-5,R60564,SETTLED
TX-PROC-202503110047-256124,TX-POS-202503110047-256124,PIWV-6541,9.0,PURCHASE,2025-02-21 13:43:21,STORE-0512,POS-004,BATCH-STORE-0512-20250221-7,159150,SETTLED
TX-PROC-202503110047-565117,TX-POS-202503110047-565117,ZOXX-7330,20.5,PURCHASE,2025-02-18 19:56:36,STORE-0512,POS-004,BATCH-STORE-0512-20250218-7,C54893,SETTLED
TX-PROC-202503110047-413806,TX-POS-202503110047-413806,CARD-17403,12.99,PURCHASE,2025-03-09 19:35:22,STORE-0512,POS-001,BATCH-STORE-0512-20250309-2,609244,SETTLED
TX-PROC-202503110047-620760,TX-POS-202503110047-620760,3056563582323221,6.99,PURCHASE,2025-03-09 11:20:46,STORE-0512,POS-002,BATCH-STORE-0512-20250309-7,Y43781,SETTLED
TX-PROC-202503110047-659926,TX-POS-202503110047-659926,CARD-19706,5.99,PURCHASE,2025-02-21 18:38:00,STORE-0512,POS-002,BATCH-STORE-0512-20250221-7,774241,SETTLED
TX-PROC-202503110047-707711,TX-POS-202503110047-707711,GC-STORE-0512-5921,49.0,PURCHASE,2025-02-25 14:14:34,STORE-0512,POS-001,BATCH-STORE-0512-20250225-5,BW5025,SETTLED
TX-PROC-202503110047-830278,TX-POS-202503110047-830278,CARD-94966,28.13,PURCHASE,2025-02-18 12:13:44,STORE-0512,POS-002,BATCH-STORE-0512-20250218-4,003205,SETTLED
TX-PROC-202503110047-500768,TX-POS-202503110047-500768,1398472475446861,1.0,PURCHASE,2025-03-08 13:49:28,STORE-0512,POS-004,BATCH-STORE-0512-20250308-2,YV3480,SETTLED
TX-PROC-202503110047-776736,TX-POS-202503110047-776736,CARD-62731,0.0,BALANCE,2025-02-17 17:42:45,STORE-0512,POS-005,BATCH-STORE-0512-20250217-3,870388,SETTLED
TX-PROC-202503110047-599837,TX-POS-202503110047-599837,CARD-91116,31.99,REFUND,2025-03-02 11:11:13,STORE-0512,POS-002,BATCH-STORE-0512-20250302-5,AM9861,SETTLED
TX-PROC-202503110047-175579,TX-POS-202503110047-175579,1690317446227753,1.68,PURCHASE,2025-03-01 07:16:47,STORE-0512,POS-002,BATCH-STORE-0512-20250228-1,XV3188,SETTLED
TX-PROC-202503110047-515209,TX-POS-202503110047-515209,GC-STORE-0512-9666,23.99,PURCHASE,2025-02-16 13:34:47,STORE-0512,POS-005,BATCH-STORE-0512-20250216-7,KQ8991,SETTLED
TX-PROC-202503110047-790338,TX-POS-202503110047-790338,8805511633211575,60.0,PURCHASE,2025-02-25 12:53:47,STORE-0512,POS-003,BATCH-STORE-0512-20250225-1,IQ4614,SETTLED
TX-PROC-202503110047-811048,TX-POS-202503110047-811048,TVFA-8704,54.99,PURCHASE,2025-02-28 11:11:22,STORE-0512,POS-002,BATCH-STORE-0512-20250228-5,MZ1511,SETTLED
TX-PROC-202503110047-327606,TX-POS-202503110047-327606,IDDL-4185,0.0,BALANCE,2025-03-04 11:07:49,STORE-0512,POS-005,BATCH-STORE-0512-20250304-5,C87047,SETTLED
TX-PROC-202503110047-093482,TX-POS-202503110047-093482,9315915583560662,78.99,PURCHASE,2025-02-18 11:16:09,STORE-0512,POS-005,BATCH-STORE-0512-20250218-1,UQ9667,SETTLED
TX-PROC-202503110047-446038,TX-POS-202503110047-446038,CARD-52662,97.0,PURCHASE,2025-02-23 13:42:09,STORE-0512,POS-003,BATCH-STORE-0512-20250223-7,UH0917,SETTLED
TX-PROC-202503110047-259479,TX-POS-202503110047-259479,3431273005208039,71.99,PURCHASE,2025-02-13 11:24:55,STORE-0512,POS-001,BATCH-STORE-0512-20250213-2,Z87113,SETTLED
TX-PROC-202503110047-504301,TX-POS-202503110047-504301,GC-STORE-0512-3438,15.99,PURCHASE,2025-02-14 12:14:13,STORE-0512,POS-003,BATCH-STORE-0512-20250214-9,515852,SETTLED
TX-PROC-202503110047-856494,TX-POS-202503110047-856494,2864952439946234,34.0,PURCHASE,2025-02-19 13:16:58,STORE-0512,POS-004,BATCH-STORE-0512-20250219-2,S82386,SETTLED
TX-PROC-202503110047-046124,TX-POS-202503110047-046124,GC-STORE-0512-9291,5.0,PURCHASE,2025-03-05 19:48:13,STORE-0512,POS-004,BATCH-STORE-0512-20250305-1,GF6071,SETTLED
TX-PROC-202503110047-883947,TX-POS-202503110047-883947,SYWL-9177,33.99,PURCHASE,2025-03-04 13:55:37,STORE-0512,POS-005,BATCH-STORE-0512-20250304-5,K87943,SETTLED
